"","fire_fly_id","home","sports","news","life","entertainment","tech","weather","opinion","travel","money","search","pct_home","pct_sports","pct_news","pct_life","pct_entertainment","pct_tech","pct_weather","pct_opinion","pct_travel","pct_money","pct_search","Other","gallery","homefront","section.front","story","sub.section","pct_Other","pct_homefront","pct_section.front","pct_story","pct_sub.section"
"1",157602,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2",163342,0,4,4,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0.75,0,0,0.25,0
"3",164038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,1,0,0,0,0
"4",172341,0,1,0,2,2,0,0,0,0,0,0,0,0.2,0,0.4,0.4,0,0,0,0,0,0,3,0,0,0,2,0,0.6,0,0,0.4,0
"5",186718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0
"6",202085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,1,0,0,0,0
"7",222970,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0.333333333333333,0,0,0.666666666666667,0
"8",249430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0
"9",263422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0
"10",284009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"11",295112,0,1862,25,0,0,0,0,0,0,0,0,0,0.986751457339693,0.0132485426603074,0,0,0,0,0,0,0,0,2,0.957074721780604,0,0,79,0,0.00105988341282459,0,0,0.0418653948065713,0
"12",445409,2,0,0,0,0,0,0,9,0,0,0,0.181818181818182,0,0,0,0,0,0,0.818181818181818,0,0,0,0,0,2,6,3,0,0,0.181818181818182,0.545454545454545,0.272727272727273,0
"13",584489,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"14",586691,0,4,0,0,0,0,0,0,0,1,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,5,0,0,0,0,1,0
"15",587257,0,0,260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.430769230769231,0,66,82,0,0,0,0.253846153846154,0.315384615384615,0
"16",587720,259,2415,46,1,1,0,0,0,0,0,0,0.0742545871559633,0.692373853211009,0.0131880733944954,0.000286697247706422,0.000286697247706422,0,0,0,0,0,0,766,0.408543577981651,259,515,523,0,0.219610091743119,0.0742545871559633,0.147649082568807,0.149942660550459,0
"17",588023,4,0,7,0,0,0,0,0,0,0,0,0.19047619047619,0,0.333333333333333,0,0,0,0,0,0,0,0,13,0,3,0,4,1,0.619047619047619,0.142857142857143,0,0.19047619047619,0.0476190476190476
"18",588103,0,9,0,0,1,0,0,0,0,1,0,0,0.818181818181818,0,0,0.0909090909090909,0,0,0,0,0.0909090909090909,0,4,0,0,0,7,0,0.363636363636364,0,0,0.636363636363636,0
"19",588570,6,100,1,0,0,0,0,0,0,0,0,0.0560747663551402,0.934579439252336,0.00934579439252336,0,0,0,0,0,0,0,0,40,0.467289719626168,6,0,11,0,0.373831775700935,0.0560747663551402,0,0.102803738317757,0
"20",588817,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"21",591589,0,0,28,0,0,0,0,2,0,0,0,0,0,0.933333333333333,0,0,0,0,0.0666666666666667,0,0,0,4,0,0,4,22,0,0.133333333333333,0,0.133333333333333,0.733333333333333,0
"22",593549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
"23",595732,28,181,25,129,0,0,0,0,0,1,2,0.0668257756563246,0.431980906921241,0.0596658711217184,0.307875894988067,0,0,0,0,0,0.00238663484486874,0.00477326968973747,96,0.298329355608592,28,28,77,65,0.229116945107399,0.0668257756563246,0.0668257756563246,0.183770883054893,0.155131264916468
"24",596728,376,3,1,0,0,0,0,0,0,0,0,0.720306513409962,0.00574712643678161,0.00191570881226054,0,0,0,0,0,0,0,0,142,0,375,2,2,1,0.272030651340996,0.718390804597701,0.00383141762452107,0.00383141762452107,0.00191570881226054
"25",597631,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"26",599515,167,2,4,3,0,0,0,0,0,0,0,0.430412371134021,0.00515463917525773,0.0103092783505155,0.0077319587628866,0,0,0,0,0,0,0,214,0,167,1,6,0,0.551546391752577,0.430412371134021,0.00257731958762887,0.0154639175257732,0
"27",601268,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0.612903225806452,0.387096774193548,0
"28",602764,2,1,8,0,0,0,0,0,0,0,0,0.181818181818182,0.0909090909090909,0.727272727272727,0,0,0,0,0,0,0,0,3,0,2,2,4,0,0.272727272727273,0.181818181818182,0.181818181818182,0.363636363636364,0
"29",606912,1352,1012,460,4523,561,0,0,14,0,6,1,0.170127091984397,0.127343651692463,0.0578834780420284,0.569145589530641,0.0705926764816912,0,0,0.00176167107084434,0,0.000755001887504719,0.000125833647917453,343,0.738769346923367,1352,15,366,0,0.0431609412356864,0.170127091984397,0.0018875047187618,0.0460551151377878,0
"30",614148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0
"31",634625,0,2,4,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0
"32",637614,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"33",638866,0,1,8,0,0,0,0,0,0,0,0,0,0.111111111111111,0.888888888888889,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0.555555555555556,0,0,0.444444444444444,0
"34",639500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0
"35",646505,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
"36",648409,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0.5,0,1,0,0,0,1,0,0.5,0,0,0.5,0
"37",2361483,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"38",2386543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0
"39",2388932,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
"40",2394169,0,9,1,0,0,0,0,1,0,0,0,0,0.692307692307692,0.0769230769230769,0,0,0,0,0.0769230769230769,0,0,0,2,0,0,0,5,6,0.153846153846154,0,0,0.384615384615385,0.461538461538462
"41",2394994,551,19955,1210,1915,11,0,0,10,0,12,0,0.0229870671672924,0.83249895702962,0.050479766374635,0.0798915310805173,0.000458906967042136,0,0,0.000417188151856487,0,0.000500625782227785,0,1011,0.873842302878598,551,302,1160,0,0.0421777221526909,0.0229870671672924,0.0125990821860659,0.0483938256153525,0
"42",2397084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"43",2400082,271,6658,42163,10996,7234,0,625,11,1,20,0,0.00398008488889542,0.0977837829899103,0.619233650075636,0.16149451453245,0.106243299211326,0,0.00917916256664072,0.000161553261172877,1.46866601066252e-05,0.000293733202132503,0,425,0.901628750605825,257,2417,3576,23,0.00624183054531569,0.00377447164740266,0.035497657477713,0.0525194965412915,0.000337793182452378
"44",2403751,1,22,0,0,0,0,0,0,0,0,0,0.0151515151515152,0.333333333333333,0,0,0,0,0,0,0,0,0,43,0,1,0,22,0,0.651515151515151,0.0151515151515152,0,0.333333333333333,0
"45",2420606,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"46",2423488,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.5,0,0,4,0,0.25,0,0,0.25,0
"47",2435362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1,0,0,0,0
"48",2437974,1,4,0,0,0,0,0,0,0,0,4,0.111111111111111,0.444444444444444,0,0,0,0,0,0,0,0,0.444444444444444,4,0,1,2,2,0,0.444444444444444,0.111111111111111,0.222222222222222,0.222222222222222,0
"49",2444124,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
"50",2464248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0
"51",2470105,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"52",2474781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,18,0.756756756756757,0,0,0,0.243243243243243
"53",2479826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"54",2480960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,20,0.782608695652174,0,0,0,0.217391304347826
"55",2483323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"56",2490732,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"57",2494201,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0.333333333333333,0.666666666666667,0
"58",2511770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"59",2513569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0
"60",2524238,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"61",2528788,1,0,0,0,0,0,0,0,0,0,0,0.00900900900900901,0,0,0,0,0,0,0,0,0,0,90,0,1,20,0,0,0.810810810810811,0.00900900900900901,0.18018018018018,0,0
"62",2537533,1,0,0,0,0,0,0,0,0,2,0,0.333333333333333,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,1,0,2,0,0,0.333333333333333,0,0.666666666666667,0
"63",2538923,1,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0.956521739130435,0.0434782608695652,0,0,0
"64",2541061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0
"65",2547093,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0.2,0.8,0
"66",2550216,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"67",2550733,132,21,5,1,1,0,0,0,0,0,0,0.31353919239905,0.0498812351543943,0.0118764845605701,0.00237529691211401,0.00237529691211401,0,0,0,0,0,0,263,0.00712589073634204,132,5,18,0,0.624703087885986,0.31353919239905,0.0118764845605701,0.0427553444180523,0
"68",2554287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,1,0,0,0,0
"69",2561437,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,2,0,0,0,0,0.666666666666667,0
"70",2601448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,22,0.755555555555556,0,0,0,0.244444444444444
"71",2603094,23,40,290,2,3,1,1,15,0,8,0,0.0588235294117647,0.10230179028133,0.741687979539642,0.0051150895140665,0.00767263427109974,0.00255754475703325,0.00255754475703325,0.0383631713554987,0,0.020460358056266,0,9,0.227621483375959,23,29,241,0,0.0230179028132992,0.0588235294117647,0.0741687979539642,0.616368286445013,0
"72",2606287,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"73",2606601,10,21008,112,25,6,1,0,21,0,11,0,0.000469373386528984,0.986059610420089,0.00525698192912462,0.00117343346632246,0.00028162403191739,4.69373386528984e-05,0,0.000985684111710866,0,0.000516310725181882,0,118,0.920394273644684,10,466,960,142,0.00553860596104201,0.000469373386528984,0.0218727998122506,0.0450598451067824,0.00666510208871157
"74",2607294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0
"75",2611706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0
"76",2621764,1,9,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0.1,0.6,0.3,0
"77",2629405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0
"78",2630258,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"79",2638702,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"80",2639125,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0.5,0,0.5,0,0
"81",2642052,0,0,1936,4,0,0,0,0,0,0,0,0,0,0.997938144329897,0.00206185567010309,0,0,0,0,0,0,0,0,0.997938144329897,0,0,4,0,0,0,0,0.00206185567010309,0
"82",2650872,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"83",2653307,6,18,14,3,2,0,0,1,0,0,0,0.047244094488189,0.141732283464567,0.110236220472441,0.0236220472440945,0.015748031496063,0,0,0.0078740157480315,0,0,0,87,0.0393700787401575,6,1,28,0,0.68503937007874,0.047244094488189,0.0078740157480315,0.220472440944882,0
"84",2660604,0,0,1,0,0,0,0,2,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0,1,0,0,0,2,0,0.333333333333333,0,0,0.666666666666667,0
"85",2672800,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0.666666666666667,0,0,0.333333333333333,0
"86",2685312,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
"87",2685503,0,3722,1,0,0,0,0,0,0,0,0,0,0.999731399409079,0.0002686005909213,0,0,0,0,0,0,0,0,0,0.983078162771958,0,0,63,0,0,0,0,0.0169218372280419,0
"88",2687404,1,0,9,20,1,0,0,0,0,0,0,0.032258064516129,0,0.290322580645161,0.645161290322581,0.032258064516129,0,0,0,0,0,0,0,0.516129032258065,1,6,8,0,0,0.032258064516129,0.193548387096774,0.258064516129032,0
"89",2688060,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"90",2692656,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"91",2693121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
"92",2695914,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"93",2696336,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0.5,0
"94",2698184,0,36,4,4,1,0,0,0,0,0,0,0,0.8,0.0888888888888889,0.0888888888888889,0.0222222222222222,0,0,0,0,0,0,12,0,0,15,18,0,0.266666666666667,0,0.333333333333333,0.4,0
"95",2700683,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
"96",2701734,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"97",2702483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
"98",2702865,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"99",2704708,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"100",2707029,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"101",2710940,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,12,20,0,0.157894736842105,0,0.315789473684211,0.526315789473684,0
"102",2712607,0,0,3,0,1,0,0,0,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
"103",2725581,1,0,1089,0,0,0,0,0,0,0,0,0.000916590284142988,0,0.998166819431714,0,0,0,0,0,0,0,0,1,0.998166819431714,1,0,0,0,0.000916590284142988,0.000916590284142988,0,0,0
"104",2732435,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"105",2733541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
"106",2734627,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"107",2735876,22,4,1,0,0,0,0,0,0,0,0,0.0142857142857143,0.0025974025974026,0.000649350649350649,0,0,0,0,0,0,0,0,1513,0,22,0,5,0,0.982467532467532,0.0142857142857143,0,0.00324675324675325,0
"108",2756368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,1,0,0,0,0
"109",2758674,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"110",2765622,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
"111",2770543,23,6,90,0,0,0,0,0,0,0,0,0.161971830985915,0.0422535211267606,0.633802816901408,0,0,0,0,0,0,0,0,25,0.380281690140845,23,11,29,0,0.176056338028169,0.161971830985915,0.0774647887323944,0.204225352112676,0
"112",2776045,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0.333333333333333,0.666666666666667,0
"113",2778618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
"114",2786821,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"115",2792078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,1,0,0,0,0
"116",2806513,1,0,0,0,0,0,0,0,0,0,0,0.0033003300330033,0,0,0,0,0,0,0,0,0,0,302,0,1,0,0,0,0.996699669966997,0.0033003300330033,0,0,0
"117",2811929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"118",2814943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,1,0,0,0,0
"119",2821276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0
"120",2821675,0,3,49,0,0,0,0,0,0,0,0,0,0.0576923076923077,0.942307692307692,0,0,0,0,0,0,0,0,0,0.807692307692308,0,0,10,0,0,0,0,0.192307692307692,0
"121",2834446,1,16,9,0,0,0,0,0,0,0,0,0.037037037037037,0.592592592592593,0.333333333333333,0,0,0,0,0,0,0,0,7,0,1,12,7,0,0.259259259259259,0.037037037037037,0.444444444444444,0.259259259259259,0
"122",2834990,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"123",2853377,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"124",2855340,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.5,0,0,0.5,0
"125",2865352,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
"126",2869006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0
"127",2873980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0
"128",2875288,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"129",2875498,279,790,1070,4,10,0,0,5,0,1,18,0.105721864342554,0.299355816597196,0.405456612353164,0.00151572565365669,0.00378931413414172,0,0,0.00189465706707086,0,0.000378931413414172,0.0068207654414551,526,0.629026146267526,285,30,138,0,0.199317923455855,0.107995452823039,0.0113679424024252,0.0522925350511557,0
"130",2875814,28,2576,67,0,0,0,0,4,0,1,0,0.0104516610675625,0.961552818215752,0.0250093318402389,0,0,0,0,0.00149309443822322,0,0.000373273609555804,0,41,0.961552818215752,28,0,34,0,0.015304217991788,0.0104516610675625,0,0.0126913027248974,0
"131",2877060,1,72,5,1,0,0,0,0,0,0,0,0.0126582278481013,0.911392405063291,0.0632911392405063,0.0126582278481013,0,0,0,0,0,0,0,19,0.278481012658228,1,2,35,0,0.240506329113924,0.0126582278481013,0.0253164556962025,0.443037974683544,0
"132",2878031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0.5,0,0.5,0,0
"133",2878485,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"134",2880996,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0
"135",2885121,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"136",2892953,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"137",2902537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,1,0,0,0,0
"138",2908577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"139",2916407,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"140",2944976,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"141",2953589,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"142",2953991,1,9,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,3,0,1,3,3,0,0.3,0.1,0.3,0.3,0
"143",2958764,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"144",2965416,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"145",2966771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0
"146",2969646,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"147",2970610,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0.333333333333333,0.666666666666667,0
"148",2986148,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"149",2986923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"150",2996511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"151",3008370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"152",3012151,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"153",3012376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
"154",3016748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,0,0,0,0,7,0.994810971089696,0,0,0,0.00518902891030393
"155",3018651,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"156",3021451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"157",3028843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,1,0,0,0,0
"158",3034002,1,289,13,4,0,0,0,0,0,2,0,0.0032258064516129,0.932258064516129,0.0419354838709677,0.0129032258064516,0,0,0,0,0,0.00645161290322581,0,2,0.632258064516129,1,0,111,0,0.00645161290322581,0.0032258064516129,0,0.358064516129032,0
