fire_fly_id,referrer_type_value,percentbyref
6178680,Typed/Bookmarked,0.3333333333333333
6179384,Typed/Bookmarked,1
6179975,Inside Your Site,0.07692307692307693
6179975,Typed/Bookmarked,0.9615384615384616
6181157,Inside Your Site,0.5
6181157,Other Web Sites,0.5
6181157,Social Networks,0.5
6181157,Typed/Bookmarked,0.5
6185901,Typed/Bookmarked,1
6187331,Inside Your Site,1
6187331,Search Engines,0.3333333333333333
6187331,Typed/Bookmarked,0.3333333333333333
6188400,Inside Your Site,0.1334841628959276
6188400,Other Web Sites,0.01809954751131222
6188400,Search Engines,0.920814479638009
6188400,Social Networks,0.01809954751131222
6188400,Typed/Bookmarked,0.8076923076923077
6188500,Inside Your Site,0.2688679245283019
6188500,Search Engines,0.0023584905660377358
6188500,Social Networks,0.0023584905660377358
6188500,Typed/Bookmarked,0.9905660377358491
6189208,Inside Your Site,0.35714285714285715
6189208,Typed/Bookmarked,0.9285714285714286
6192712,Inside Your Site,0.3
6192712,Search Engines,0.3
6192712,Social Networks,0.2
6192712,Typed/Bookmarked,0.8
6192961,Inside Your Site,0.5714285714285714
6192961,Social Networks,0.14285714285714285
6192961,Typed/Bookmarked,1
6193067,Typed/Bookmarked,1
6195908,Inside Your Site,1
6195908,Search Engines,0.2222222222222222
6195908,Typed/Bookmarked,0.6666666666666666
6197978,Typed/Bookmarked,1
6198304,Inside Your Site,1
6198304,Typed/Bookmarked,1
6207558,Search Engines,1
6211390,Search Engines,0.06666666666666667
6211390,Social Networks,0.06666666666666667
6211390,Typed/Bookmarked,1
6212297,Inside Your Site,0.5666666666666667
6212297,Other Web Sites,0.06666666666666667
6212297,Search Engines,0.3333333333333333
6212297,Typed/Bookmarked,0.6666666666666666
6213806,Inside Your Site,0.36585365853658536
6213806,Search Engines,0.7317073170731707
6213806,Typed/Bookmarked,0.8048780487804879
6222269,Inside Your Site,0.18181818181818182
6222269,Typed/Bookmarked,0.9090909090909091
6222884,Inside Your Site,1
6222884,Search Engines,1
6223867,Inside Your Site,1
6223867,Typed/Bookmarked,1
6224915,Inside Your Site,0.7586206896551724
6224915,Other Web Sites,0.034482758620689655
6224915,Search Engines,0.06896551724137931
6224915,Typed/Bookmarked,0.8505747126436781
6225862,Inside Your Site,0.75
6225862,Search Engines,0.75
6225862,Typed/Bookmarked,0.5
6226493,Inside Your Site,1
6227345,Inside Your Site,0.875
6227345,Search Engines,0.1875
6227345,Typed/Bookmarked,0.5625
6233773,Inside Your Site,0.8571428571428571
6233773,Typed/Bookmarked,1
6233978,Inside Your Site,1
6233978,Other Web Sites,1
6233978,Typed/Bookmarked,1
6240387,Inside Your Site,1
6244017,Inside Your Site,0.2727272727272727
6244017,Search Engines,0.2727272727272727
6244017,Typed/Bookmarked,0.7272727272727273
6247189,Inside Your Site,0.36764705882352944
6247189,Other Web Sites,0.014705882352941176
6247189,Typed/Bookmarked,0.8676470588235294
6247328,Inside Your Site,0.14285714285714285
6247328,Other Web Sites,0.07142857142857142
6247328,Search Engines,0.07142857142857142
6247328,Social Networks,0.7142857142857143
6247328,Typed/Bookmarked,0.5714285714285714
6247484,Typed/Bookmarked,1
6248213,Typed/Bookmarked,1
6248556,Search Engines,1
6248556,Typed/Bookmarked,0.75
6248637,Other Web Sites,1
6250058,Inside Your Site,1
6263639,Inside Your Site,0.18181818181818182
6263639,Search Engines,0.5454545454545454
6263639,Social Networks,0.09090909090909091
6263639,Typed/Bookmarked,0.7272727272727273
6264333,Typed/Bookmarked,1
6265781,Typed/Bookmarked,1
6267470,Inside Your Site,0.5
6267470,Typed/Bookmarked,0.5
6270162,Inside Your Site,0.17490494296577946
6270162,Other Web Sites,0.011406844106463879
6270162,Search Engines,0.005703422053231939
6270162,Typed/Bookmarked,0.9980988593155894
6274413,Inside Your Site,0.5
6274413,Other Web Sites,0.25
6274413,Typed/Bookmarked,0.75
6274827,Inside Your Site,0.205607476635514
6274827,Other Web Sites,0.018691588785046728
6274827,Search Engines,0.06542056074766354
6274827,Typed/Bookmarked,0.9813084112149533
6274899,Inside Your Site,0.6
6274899,Other Web Sites,0.06666666666666667
6274899,Search Engines,0.06666666666666667
6274899,Social Networks,0.13333333333333333
6274899,Typed/Bookmarked,0.7333333333333333
6275357,Inside Your Site,0.6666666666666666
6275357,Typed/Bookmarked,1
6276500,Inside Your Site,1
6276500,Typed/Bookmarked,0.5
6277288,Typed/Bookmarked,1
6277465,Search Engines,1
6277570,Other Web Sites,1
6277570,Typed/Bookmarked,1
6278226,Inside Your Site,0.75
6278226,Typed/Bookmarked,1
6281882,Inside Your Site,1
6281882,Typed/Bookmarked,1
6282283,Inside Your Site,1
6282283,Typed/Bookmarked,0.3333333333333333
6282324,Typed/Bookmarked,1
6283238,Inside Your Site,0.15555555555555556
6283238,Search Engines,0.13333333333333333
6283238,Typed/Bookmarked,0.9
6284312,Inside Your Site,0.3333333333333333
6284312,Other Web Sites,0.6666666666666666
6284312,Typed/Bookmarked,0.3333333333333333
6284374,Typed/Bookmarked,1
6285516,Typed/Bookmarked,1
6286769,Inside Your Site,0.4
6286769,Other Web Sites,0.6
6286769,Social Networks,0.1
6286769,Typed/Bookmarked,0.4
6287185,Inside Your Site,0.5693069306930693
6287185,Search Engines,0.024752475247524754
6287185,Social Networks,0.0049504950495049506
6287185,Typed/Bookmarked,0.9257425742574258
6288101,Inside Your Site,0.29411764705882354
6288101,Social Networks,0.058823529411764705
6288101,Typed/Bookmarked,0.8823529411764706
6292220,Search Engines,1
6292220,Typed/Bookmarked,1
6294036,Inside Your Site,0.36363636363636365
6294036,Search Engines,0.2727272727272727
6294036,Social Networks,0.18181818181818182
6294036,Typed/Bookmarked,0.6363636363636364
6294972,Typed/Bookmarked,1
6296565,Inside Your Site,0.2796934865900383
6296565,Other Web Sites,0.3486590038314176
6296565,Search Engines,0.4674329501915709
6296565,Typed/Bookmarked,0.8084291187739464
6298271,Inside Your Site,1
6299590,Inside Your Site,0.16666666666666666
6299590,Search Engines,0.23333333333333334
6299590,Social Networks,0.4
6299590,Typed/Bookmarked,0.43333333333333335
6300058,Inside Your Site,1
6300058,Typed/Bookmarked,1
6300693,Other Web Sites,1
6300693,Typed/Bookmarked,1
6300890,Inside Your Site,0.5
6300890,Other Web Sites,0.125
6300890,Search Engines,0.25
6300890,Typed/Bookmarked,0.5
6301027,Inside Your Site,1
6301027,Typed/Bookmarked,1
6301766,Social Networks,1
6304787,Inside Your Site,0.75
6304787,Typed/Bookmarked,0.75
6310228,Typed/Bookmarked,1
6310741,Inside Your Site,0.1016949152542373
6310741,Search Engines,0.025423728813559324
6310741,Typed/Bookmarked,0.9915254237288136
6314522,Inside Your Site,0.625
6314522,Search Engines,0.875
6314522,Social Networks,0.125
6314522,Typed/Bookmarked,0.25
6316159,Inside Your Site,0.2857142857142857
6316159,Other Web Sites,0.2857142857142857
6316159,Typed/Bookmarked,0.5714285714285714
6316293,Inside Your Site,0.28541666666666665
6316293,Other Web Sites,0.075
6316293,Search Engines,0.029166666666666667
6316293,Social Networks,0.0020833333333333333
6316293,Typed/Bookmarked,0.99375
6318101,Inside Your Site,0.25
6318101,Typed/Bookmarked,1
6319288,Inside Your Site,1
6319288,Search Engines,1
6319288,Typed/Bookmarked,1
6319575,Inside Your Site,0.3333333333333333
6319575,Social Networks,0.6666666666666666
6322477,Inside Your Site,0.4
6322477,Other Web Sites,0.1
6322477,Search Engines,0.2
6322477,Social Networks,0.1
6322477,Typed/Bookmarked,0.6
6323619,Inside Your Site,1
6323619,Typed/Bookmarked,1
6324210,Inside Your Site,1
6324210,Typed/Bookmarked,1
6326362,Inside Your Site,1
6326362,Typed/Bookmarked,1
6329980,Inside Your Site,1
6332096,Social Networks,0.3333333333333333
6332096,Typed/Bookmarked,1
6333110,Inside Your Site,0.625
6333110,Search Engines,0.25
6333110,Social Networks,0.25
6333110,Typed/Bookmarked,0.875
6337158,Search Engines,1
6337158,Typed/Bookmarked,1
6343807,Typed/Bookmarked,1
6344269,Search Engines,0.3333333333333333
6344269,Typed/Bookmarked,1
6345461,Typed/Bookmarked,1
6345589,Inside Your Site,0.6666666666666666
6345589,Typed/Bookmarked,0.3333333333333333
6345664,Typed/Bookmarked,1
6353427,Inside Your Site,0.5
6353427,Search Engines,0.5
6353427,Typed/Bookmarked,1
6358694,Typed/Bookmarked,1
6359539,Inside Your Site,0.20833333333333334
6359539,Search Engines,0.041666666666666664
6359539,Social Networks,0.7916666666666666
6359539,Typed/Bookmarked,0.625
6360671,Inside Your Site,0.5
6360671,Typed/Bookmarked,1
6360792,Typed/Bookmarked,1
6362487,Inside Your Site,0.21428571428571427
6362487,Search Engines,0.7142857142857143
6362487,Typed/Bookmarked,0.6428571428571429
6363564,Typed/Bookmarked,1
6369676,Inside Your Site,0.5
6369676,Typed/Bookmarked,0.5
6380369,Inside Your Site,0.8
6380369,Search Engines,0.4
6380369,Typed/Bookmarked,0.6
6381892,Inside Your Site,1
6381892,Typed/Bookmarked,0.5
6383842,Inside Your Site,1
6386578,Search Engines,1
6386578,Typed/Bookmarked,1
6387164,Inside Your Site,1
6387164,Search Engines,1
6387164,Typed/Bookmarked,0.5
6393424,Inside Your Site,1
6399308,Inside Your Site,1
6399308,Social Networks,1
6399308,Typed/Bookmarked,1
6399918,Inside Your Site,0.6198019801980198
6399918,Search Engines,0.005940594059405941
6399918,Typed/Bookmarked,0.9920792079207921
6401325,Inside Your Site,0.8333333333333334
6401325,Other Web Sites,0.16666666666666666
6401325,Typed/Bookmarked,0.5
6402048,Search Engines,1
6408810,Inside Your Site,0.25
6408810,Search Engines,0.375
6408810,Social Networks,0.125
6408810,Typed/Bookmarked,0.875
6412086,Inside Your Site,0.3939393939393939
6412086,Typed/Bookmarked,1
6412364,Inside Your Site,1
6415131,Inside Your Site,0.2857142857142857
6415131,Search Engines,0.2857142857142857
6415131,Typed/Bookmarked,0.7142857142857143
6417046,Inside Your Site,0.21511627906976744
6417046,Search Engines,0.01744186046511628
6417046,Typed/Bookmarked,0.9883720930232558
6417611,Inside Your Site,0.4117647058823529
6417611,Search Engines,0.23529411764705882
6417611,Social Networks,0.47058823529411764
6417611,Typed/Bookmarked,0.47058823529411764
6418722,Search Engines,1
6421838,Inside Your Site,1
6421883,Inside Your Site,0.41630901287553645
6421883,Other Web Sites,0.008583690987124463
6421883,Search Engines,0.055793991416309016
6421883,Social Networks,0.004291845493562232
6421883,Typed/Bookmarked,0.9785407725321889
6426039,Inside Your Site,0.2608695652173913
6426039,Typed/Bookmarked,1
6431042,Inside Your Site,1
6431042,Other Web Sites,0.16666666666666666
6431042,Search Engines,0.3333333333333333
6431042,Typed/Bookmarked,0.6666666666666666
6433993,Other Web Sites,1
6433993,Typed/Bookmarked,1
6436379,Inside Your Site,0.46956521739130436
6436379,Search Engines,0.28695652173913044
6436379,Typed/Bookmarked,0.9391304347826087
6437133,Typed/Bookmarked,1
6441124,Typed/Bookmarked,1
6441667,Inside Your Site,0.3333333333333333
6441667,Typed/Bookmarked,1
6444114,Other Web Sites,1
6444114,Typed/Bookmarked,1
6445278,Inside Your Site,1
6446487,Inside Your Site,0.6666666666666666
6446487,Search Engines,0.3333333333333333
6449292,Inside Your Site,0.375
6449292,Search Engines,0.075
6449292,Social Networks,0.4
6449292,Typed/Bookmarked,0.45
6452392,Inside Your Site,0.4666666666666667
6452392,Search Engines,0.6
6452392,Social Networks,0.06666666666666667
6452392,Typed/Bookmarked,0.4666666666666667
6453189,Social Networks,1
6453189,Typed/Bookmarked,0.3333333333333333
6457183,Social Networks,1
6458175,Inside Your Site,0.625
6458175,Typed/Bookmarked,0.75
6460607,Inside Your Site,0.3333333333333333
6460607,Search Engines,0.09523809523809523
6460607,Typed/Bookmarked,0.9047619047619048
6462366,Inside Your Site,0.8571428571428571
6462366,Search Engines,0.14285714285714285
6462366,Typed/Bookmarked,0.42857142857142855
6465520,Inside Your Site,0.6666666666666666
6465520,Social Networks,0.3333333333333333
6465520,Typed/Bookmarked,0.3333333333333333
6468590,Inside Your Site,0.75
6468590,Search Engines,0.5
6468590,Social Networks,0.25
6468729,Inside Your Site,0.6666666666666666
6468729,Search Engines,0.6666666666666666
6468729,Typed/Bookmarked,0.3333333333333333
6468882,Typed/Bookmarked,1
6471537,Inside Your Site,0.875
6471537,Search Engines,0.4375
6471537,Typed/Bookmarked,0.4375
6473392,Inside Your Site,0.36363636363636365
6473392,Other Web Sites,0.09090909090909091
6473392,Search Engines,0.09090909090909091
6473392,Typed/Bookmarked,1
6474596,Inside Your Site,0.5283018867924528
6474596,Other Web Sites,0.018867924528301886
6474596,Search Engines,0.5094339622641509
6474596,Typed/Bookmarked,0.6037735849056604
6475332,Inside Your Site,0.5
6475332,Typed/Bookmarked,1
6476848,Inside Your Site,0.41371158392434987
6476848,Other Web Sites,0.009456264775413711
6476848,Search Engines,0.026004728132387706
6476848,Social Networks,0.2647754137115839
6476848,Typed/Bookmarked,0.983451536643026
6477984,Inside Your Site,0.17647058823529413
6477984,Other Web Sites,0.2647058823529412
6477984,Search Engines,0.14705882352941177
6477984,Typed/Bookmarked,0.5588235294117647
6482061,Inside Your Site,0.4
6482061,Typed/Bookmarked,1
6488879,Inside Your Site,0.36363636363636365
6488879,Typed/Bookmarked,0.8181818181818182
6489527,Inside Your Site,0.4166666666666667
6489527,Typed/Bookmarked,1
6489666,Inside Your Site,0.1111111111111111
6489666,Search Engines,0.031746031746031744
6489666,Typed/Bookmarked,0.9682539682539683
6489965,Inside Your Site,0.15966386554621848
6489965,Other Web Sites,0.012605042016806723
6489965,Search Engines,0.037815126050420166
6489965,Social Networks,0.3907563025210084
6489965,Typed/Bookmarked,0.7815126050420168
6490318,Inside Your Site,1
6494296,Inside Your Site,0.11413043478260869
6494296,Search Engines,0.005434782608695652
6494296,Typed/Bookmarked,1
6495533,Inside Your Site,1
6495533,Typed/Bookmarked,1
6495933,Other Web Sites,1
6497208,Inside Your Site,1
6497208,Typed/Bookmarked,1
6503973,Typed/Bookmarked,1
6509787,Inside Your Site,0.8541666666666666
6509787,Search Engines,0.08333333333333333
6509787,Typed/Bookmarked,0.9791666666666666
6510571,Inside Your Site,0.08888888888888889
6510571,Search Engines,0.044444444444444446
6510571,Typed/Bookmarked,1
6512378,Inside Your Site,0.3333333333333333
6512378,Typed/Bookmarked,1
6514571,Typed/Bookmarked,1
6515753,Inside Your Site,1
6515753,Typed/Bookmarked,1
6516712,Inside Your Site,0.1111111111111111
6516712,Search Engines,0.7777777777777778
6516712,Typed/Bookmarked,0.3333333333333333
6517032,Inside Your Site,0.4
6517032,Search Engines,0.1
6517032,Social Networks,0.1
6517032,Typed/Bookmarked,1
6525178,Inside Your Site,0.14285714285714285
6525178,Search Engines,0.5357142857142857
6525178,Social Networks,0.10714285714285714
6525178,Typed/Bookmarked,0.4642857142857143
6530083,Typed/Bookmarked,1
6535194,Inside Your Site,0.23178807947019867
6535194,Other Web Sites,0.006622516556291391
6535194,Search Engines,0.033112582781456956
6535194,Social Networks,0.006622516556291391
6535194,Typed/Bookmarked,0.9735099337748344
6538307,Inside Your Site,1
6538976,Inside Your Site,0.16260162601626016
6538976,Other Web Sites,0.008130081300813009
6538976,Search Engines,0.024390243902439025
6538976,Typed/Bookmarked,1
6540361,Inside Your Site,0.75
6540361,Typed/Bookmarked,0.25
6541407,Social Networks,0.3333333333333333
6541407,Typed/Bookmarked,1
6544867,Typed/Bookmarked,1
6548218,Inside Your Site,0.7272727272727273
6548218,Other Web Sites,0.09090909090909091
6548218,Search Engines,0.18181818181818182
6548218,Typed/Bookmarked,0.8181818181818182
6548605,Inside Your Site,0.42857142857142855
6548605,Search Engines,0.42857142857142855
6548605,Typed/Bookmarked,0.42857142857142855
6549045,Search Engines,1
6643271,Inside Your Site,1
6643271,Typed/Bookmarked,1
6724808,Inside Your Site,0.5
6724808,Typed/Bookmarked,1
6739429,Inside Your Site,0.08785529715762273
6739429,Other Web Sites,0.11886304909560723
6739429,Typed/Bookmarked,0.9974160206718347
6808499,Inside Your Site,1
6813292,Inside Your Site,1
6845759,Inside Your Site,0.42857142857142855
6845759,Typed/Bookmarked,0.8571428571428571
6871449,Inside Your Site,1
6874533,Inside Your Site,0.85
6874533,Other Web Sites,0.03333333333333333
6874533,Search Engines,0.016666666666666666
6874533,Typed/Bookmarked,0.8333333333333334
6881572,Inside Your Site,1
6911528,Social Networks,1
6911528,Typed/Bookmarked,1
6921601,Typed/Bookmarked,1
6938252,Search Engines,1
6938252,Typed/Bookmarked,1
7010947,Inside Your Site,0.3333333333333333
7010947,Search Engines,0.6666666666666666
7013345,Inside Your Site,0.5
7013345,Typed/Bookmarked,1
7019352,Social Networks,0.5
7019352,Typed/Bookmarked,1
7048001,Inside Your Site,1
7048001,Typed/Bookmarked,0.5
7050086,Inside Your Site,0.0798004987531172
7050086,Other Web Sites,0.04987531172069826
7050086,Search Engines,0.007481296758104738
7050086,Social Networks,0.0024937655860349127
7050086,Typed/Bookmarked,0.9900249376558603
7052076,Inside Your Site,0.3
7052076,Typed/Bookmarked,1
7059935,Inside Your Site,1
7060562,Inside Your Site,0.7972972972972973
7060562,Search Engines,0.02702702702702703
7060562,Typed/Bookmarked,0.8108108108108109
7105681,Inside Your Site,0.3695652173913043
7105681,Other Web Sites,0.021739130434782608
7105681,Typed/Bookmarked,1
7149420,Inside Your Site,0.5
7149420,Search Engines,0.5
7149420,Typed/Bookmarked,0.5
7161197,Inside Your Site,1
7161197,Typed/Bookmarked,1
7165650,Inside Your Site,0.6666666666666666
7165650,Search Engines,0.3333333333333333
7165650,Typed/Bookmarked,0.6666666666666666
7166730,Inside Your Site,1
7169084,Inside Your Site,1
7171014,Inside Your Site,0.19760479041916168
7171014,Search Engines,0.005988023952095809
7171014,Social Networks,0.09580838323353294
7171014,Typed/Bookmarked,0.9520958083832335
7193168,Search Engines,1
7195154,Inside Your Site,0.6
7195154,Typed/Bookmarked,1
7199622,Inside Your Site,0.1937984496124031
