,fire_fly_id,weekend_percentage,Browsers,percentageViewsPerCustomer
850,23328731,0,Firefox,100
851,23331780,0,Edge,100
852,23385846,0,Edge,100
853,23389152,0,Safari,100
854,23392748,0,Chrome,100
855,23392996,0,Safari,100
856,23393739,0,Safari,100
857,23398125,0,Firefox,100
858,23398959,0,Safari,100
859,23416912,0,Chrome,100
860,23418516,0,Chrome,26.00422833
861,23418516,0,Safari,73.99577167
862,23419615,0,Chrome,100
863,23420150,0,Chrome,87.34439834
864,23420150,0,Edge,12.65560166
865,23421647,0,Safari,100
866,23424768,0,Chrome,100
867,23426213,0,Chrome,100
868,23426441,0,Safari,100
869,23426453,0,Chrome,100
870,23428975,0,Safari,100
871,23429267,0,Chrome,100
872,23431724,0,Chrome,100
873,23431979,0,Safari,100
874,23436057,0,Safari,100
875,23442295,0,Chrome,89.74358974
876,23442295,0,Firefox,10.25641026
877,23443330,0,Chrome,100
878,23444876,0,Chrome,100
879,23448719,0,Chrome,0.595238095
880,23448719,0,Edge,99.4047619
881,23453663,0,Chrome,100
882,23454668,0,Chrome,100
883,23456411,0,Safari,100
884,23456826,0,Chrome,99.46392195
885,23456826,0,Safari,0.536078053
886,23459931,0,Chrome,100
887,23461393,0,Safari,100
888,23461530,0,Edge,100
889,23461927,0,Edge,100
890,23473025,0,Safari,100
891,23486504,0,Safari,100
892,23506784,0,Safari,100
893,23507153,0,Chrome,16.10169492
894,23507153,0,Edge,83.89830508
895,23539633,0,Safari,100
896,2361483,0,Safari,100
897,23625416,0,Chrome,82.35294118
898,23625416,0,Safari,17.64705882
899,23626871,0,Edge,100
900,23627796,0,Chrome,100
901,23629373,0,Edge,100
902,23630957,0,Chrome,100
903,23631692,0,Chrome,100
904,23633053,0,Edge,100
905,23656261,0,Chrome,100
906,23665294,0,Chrome,100
907,23702359,0,Chrome,99.9792832
908,23702359,0,Safari,0.020716801
909,23703433,0,Chrome,100
910,23705789,0,Safari,100
911,23712113,0,Safari,100
912,23712200,0,Chrome,29.47083201
913,23712200,0,Edge,0.19126554
914,23712200,0,Firefox,70.30602486
915,23712200,0,Safari,0.03187759
916,23714755,0,Chrome,99.19571046
917,23714755,0,Edge,0.804289544
918,23716719,0,Chrome,37.17948718
919,23716719,0,Edge,62.82051282
920,23717724,0,Edge,100
921,23718867,0,Chrome,3.409090909
922,23718867,0,Safari,96.59090909
923,23719113,0,Safari,100
924,23719266,0,Chrome,100
925,23721519,0,Safari,100
926,23722635,0,Chrome,100
927,23727991,0,Chrome,16.66666667
928,23727991,0,Edge,83.33333333
929,23730790,0,Chrome,100
930,23733761,0,Firefox,100
931,23744043,0,Firefox,100
932,23744516,0,Chrome,100
933,23752906,0,Safari,100
934,23756136,0,Safari,100
935,23756668,0,Safari,100
936,23757692,0,Chrome,100
937,23761152,0,Edge,100
938,23770930,0,Safari,100
939,23771720,0,Safari,100
940,23775521,0,Safari,100
941,23775807,0,Safari,100
942,23779262,0,Safari,100
943,23782440,0,Safari,100
944,23783651,0,Safari,100
945,23784586,0,Safari,100
946,23790770,0,Safari,100
947,23791888,0,Safari,100
948,23793089,0,Chrome,99.71817551
949,23793089,0,Safari,0.281824488
950,23795168,0,Chrome,100
951,23805370,0,Chrome,60.52631579
952,23805370,0,Edge,39.47368421
953,23835656,0,Safari,100
954,23841400,0,Safari,100
955,23841608,0,Chrome,100
956,23841707,0,Chrome,98.91891892
957,23841707,0,Edge,1.081081081
958,23846889,0,Chrome,44.44444444
959,23846889,0,Safari,55.55555556
960,23847007,0,Chrome,100
961,23851243,0,Edge,100
962,23857612,0,Chrome,100
963,23858364,0,Safari,100
964,23859435,0,Chrome,100
965,23861049,0,Safari,100
966,23862320,0,Edge,100
967,2386543,0,Edge,100
968,23866605,0,Edge,100
969,23870790,0,Chrome,100
970,23872328,0,Chrome,100
971,23873268,0,Chrome,100
972,23875943,0,Chrome,2.153846154
973,23875943,0,Safari,97.84615385
974,2388932,0,Safari,100
975,23915455,0,Safari,100
976,2394169,0,Safari,100
977,2394994,0,Firefox,100
978,23960513,0,Chrome,100
979,23960752,0,Chrome,100
980,23961161,0,Chrome,97.46758118
981,23961161,0,Edge,2.438109527
982,23961161,0,Safari,0.094309292
983,23963410,0,Edge,100
984,23963526,0,Chrome,100
985,23963680,0,Safari,100
986,2397084,0,Safari,100
987,23983716,0,Safari,100
988,23986944,0,Chrome,100
989,23987461,0,Chrome,100
990,23987708,0,Firefox,100
991,23987830,0,Chrome,100
992,2400082,0,Chrome,4.472088002
993,2400082,0,Safari,95.527912
994,24005019,0,Chrome,100
995,24006725,0,Chrome,100
996,24008948,0,Edge,100
997,24009056,0,Edge,100
998,24011857,0,Safari,100
999,24013558,0,Firefox,100
1000,2403751,0,Edge,100
1001,24096502,0,Safari,100
1002,24096766,0,Chrome,100
1003,24097010,0,Chrome,100
1004,24097126,0,Safari,100
1005,24098291,0,Edge,100
1006,24098815,0,Edge,100
1007,24099728,0,Chrome,100
1008,24111462,0,Firefox,100
1009,24111904,0,Edge,100
1010,24115134,0,Edge,100
1011,24120735,0,Edge,100
1012,24121782,0,Chrome,72.18045113
1013,24121782,0,Safari,27.81954887
1014,24121871,0,Safari,100
1015,24121998,0,Edge,100
1016,24141830,0,Safari,100
1017,2420606,0,Safari,100
1018,2423488,0,Chrome,100
1019,24239235,0,Firefox,100
1020,24244178,0,Edge,100
1021,24244787,0,Chrome,100
1022,24246310,0,Chrome,100
1023,24248011,0,Edge,100
1024,24252913,0,Firefox,100
1025,24255932,0,Chrome,100
1026,24261670,0,Safari,100
1027,24265683,0,Edge,100
1028,24275649,0,Chrome,96.5773329
1029,24275649,0,Edge,0.344419331
1030,24275649,0,Safari,3.078247767
1031,24291091,0,Chrome,68.07228916
1032,24291091,0,Safari,31.92771084
1033,24292980,0,Chrome,55.70513425
1034,24292980,0,Edge,10.00639554
1035,24292980,0,Firefox,34.28847021
1036,24293725,0,Safari,100
1037,24340204,0,Safari,100
1038,24340497,0,Safari,100
1039,24342704,0,Edge,48.13084112
1040,24342704,0,Safari,51.86915888
1041,24344356,0,Chrome,100
1042,24344757,0,Chrome,100
1043,24345439,0,Safari,100
1044,24345602,0,Edge,100
1045,24347333,0,Chrome,100
1046,2435362,0,Safari,100
1047,24364630,0,Edge,100
1048,24365402,0,Safari,100
1049,2437974,0,Chrome,100
1050,24388021,0,Firefox,100
1051,24392349,0,Safari,100
1052,24408213,0,Chrome,11.36363636
1053,24408213,0,Edge,86.93181818
1054,24408213,0,Safari,1.704545455
1055,24408690,0,Chrome,100
1056,24413358,0,Chrome,80.89509827
1057,24413358,0,Firefox,19.10490173
1058,24415644,0,Chrome,2.023121387
1059,24415644,0,Edge,97.97687861
1060,24417799,0,Chrome,100
1061,24418379,0,Chrome,100
1062,24439674,0,Chrome,100
1063,2444124,0,Safari,100
1064,24452256,0,Firefox,100
1065,24453701,0,Safari,100
1066,24455081,0,Safari,100
1067,24456272,0,Chrome,100
1068,24456935,0,Edge,100
1069,24457370,0,Edge,0.588235294
1070,24457370,0,Safari,99.41176471
1071,24458226,0,Safari,100
1072,24458652,0,Safari,100
1073,24462719,0,Safari,100
1074,24492592,0,Safari,100
1075,24505713,0,Edge,100
1076,24509422,0,Safari,100
1077,24511299,0,Chrome,86.79867987
1078,24511299,0,Safari,13.20132013
1079,24512003,0,Firefox,100
1080,24512134,0,Chrome,100
1081,24512273,0,Chrome,100
1082,24514970,0,Safari,100
1083,24524132,0,Safari,100
1084,24528843,0,Edge,100
1085,24529849,0,Chrome,100
1086,24530035,0,Safari,100
1087,24531418,0,Safari,100
1088,24535017,0,Chrome,100
1089,24535670,0,Edge,100
1090,24535717,0,Chrome,100
1091,24536733,0,Firefox,100
1092,24537151,0,Chrome,26.76579926
1093,24537151,0,Safari,73.23420074
1094,24539098,0,Edge,100
1095,24541436,0,Chrome,99.25868123
1096,24541436,0,Firefox,0.741318767
1097,24542641,0,Edge,100
1098,24544165,0,Chrome,87.35632184
1099,24544165,0,Edge,12.64367816
1100,24545978,0,Chrome,99.99720608
1101,24545978,0,Safari,0.00279392
1102,24548240,0,Chrome,100
1103,24550898,0,Chrome,100
1104,24556979,0,Chrome,96.77741694
1105,24556979,0,Edge,2.922807894
1106,24556979,0,Safari,0.299775169
1107,24583752,0,Chrome,22.33009709
1108,24583752,0,Edge,77.66990291
1109,24584265,0,Safari,100
1110,24593956,0,Safari,100
1111,24595908,0,Chrome,100
1112,24596047,0,Chrome,100
1113,24624895,0,Chrome,62.9787234
1114,24624895,0,Safari,37.0212766
1115,24626991,0,Chrome,100
1116,24627683,0,Chrome,100
1117,24627691,0,Edge,100
1118,24628858,0,Safari,100
1119,24628891,0,Chrome,100
1120,24629043,0,Chrome,100
1121,24634442,0,Edge,100
1122,24635534,0,Chrome,100
1123,2464248,0,Chrome,100
1124,24643013,0,Chrome,99.96332967
1125,24643013,0,Safari,0.036670334
1126,24643695,0,Edge,100
1127,24644530,0,Chrome,66.00748263
1128,24644530,0,Edge,33.99251737
1129,24644922,0,Safari,100
1130,24647714,0,Chrome,100
1131,24650716,0,Edge,0.019102197
1132,24650716,0,Safari,99.9808978
1133,24651149,0,Chrome,100
1134,24652280,0,Edge,100
1135,24652569,0,Chrome,100
1136,24652647,0,Firefox,0.335008375
1137,24652647,0,Safari,99.66499162
1138,24653676,0,Safari,100
1139,24653815,0,Chrome,100
1140,24654063,0,Edge,45.26315789
1141,24654063,0,Safari,54.73684211
1142,24655986,0,Safari,100
1143,24656902,0,Chrome,5.094309205
1144,24656902,0,Safari,94.90569079
1145,24657651,0,Edge,100
1146,24658121,0,Chrome,99.916099
1147,24658121,0,Safari,0.083900997
1148,24658737,0,Safari,100
1149,24659100,0,Chrome,100
1150,24659388,0,Edge,100
1151,24659425,0,Safari,100
1152,24659437,0,Chrome,100
1153,24659619,0,Firefox,100
1154,24659890,0,Firefox,33.46007605
1155,24659890,0,Safari,66.53992395
1156,24660510,0,Safari,100
1157,24660715,0,Chrome,98.4375
1158,24660715,0,Edge,1.5625
1159,24661200,0,Safari,100
1160,24661224,0,Chrome,100
1161,24661505,0,Edge,100
1162,24661527,0,Safari,100
1163,24661643,0,Chrome,100
1164,24661696,0,Firefox,100
1165,24661902,0,Edge,100
1166,24662410,0,Chrome,71.09375
1167,24662410,0,Safari,28.90625
1168,24662802,0,Safari,100
1169,24664593,0,Firefox,100
1170,24665225,0,Chrome,99.99468442
1171,24665225,0,Firefox,0.004349108
1172,24665225,0,Safari,0.000966468
1173,24677572,0,Edge,100
1174,24677604,0,Chrome,100
1175,24677893,0,Safari,100
1176,24680552,0,Chrome,100
1177,24680554,0,Chrome,100
1178,24681245,0,Safari,100
1179,24682482,0,Safari,100
1180,24685048,0,Chrome,100
1181,24686045,0,Chrome,100
1182,24688895,0,Chrome,78.84427032
1183,24688895,0,Edge,21.15572968
1184,2470105,0,Safari,100
1185,24701115,0,Chrome,100
1186,24709185,0,Chrome,100
1187,24709700,0,Chrome,100
1188,24710612,0,Chrome,100
1189,24712966,0,Edge,100
1190,24713289,0,Safari,100
1191,24713303,0,Chrome,100
1192,24713912,0,Safari,100
1193,24713965,0,Chrome,99.91822654
1194,24713965,0,Safari,0.081773462
1195,24714568,0,Chrome,100
1196,24715728,0,Safari,100
1197,24727834,0,Safari,100
1198,24728285,0,Safari,100
1199,24734995,0,Edge,10.37114117
1200,24734995,0,Safari,89.62885883
1201,24745505,0,Chrome,0.033679214
1202,24745505,0,Edge,99.76905682
1203,24745505,0,Safari,0.197263965
1204,2474781,0,Safari,100
1205,24751042,0,Safari,100
1206,24751428,0,Safari,100
1207,24754055,0,Edge,21.05263158
1208,24754055,0,Safari,78.94736842
1209,24764631,0,Firefox,100
1210,24765787,0,Safari,100
1211,24766249,0,Chrome,100
1212,24768253,0,Chrome,27.76153686
1213,24768253,0,Safari,72.23846314
1214,24771249,0,Chrome,100
1215,24784078,0,Chrome,12.67806268
1216,24784078,0,Safari,87.32193732
1217,24784338,0,Chrome,99.78360565
1218,24784338,0,Safari,0.216394354
1219,24784909,0,Chrome,10.73111171
1220,24784909,0,Edge,89.26888829
1221,24785701,0,Chrome,100
1222,24794547,0,Chrome,6.730769231
1223,24794547,0,Edge,93.26923077
1224,24796454,0,Safari,100
1225,24796694,0,Safari,100
1226,24797014,0,Chrome,100
1227,24797352,0,Safari,100
1228,24797445,0,Edge,57.86106033
1229,24797445,0,Firefox,0.365630713
1230,24797445,0,Safari,41.77330896
1231,24798208,0,Safari,100
1232,2479826,0,Safari,100
1233,24798904,0,Edge,100
1234,24800632,0,Chrome,81.40326975
1235,24800632,0,Safari,18.59673025
1236,24803069,0,Chrome,100
1237,24804523,0,Safari,100
1238,24805314,0,Chrome,91.34808853
1239,24805314,0,Safari,8.651911469
1240,24806659,0,Chrome,100
1241,24806786,0,Chrome,100
1242,24807046,0,Safari,100
1243,24807573,0,Chrome,100
1244,2480960,0,Safari,100
1245,24811402,0,Chrome,100
1246,24814412,0,Chrome,100
1247,24816690,0,Edge,100
1248,24818052,0,Safari,100
1249,24820640,0,Chrome,72.44897959
1250,24820640,0,Safari,27.55102041
1251,24823575,0,Safari,100
1252,24823829,0,Edge,100
1253,24824761,0,Chrome,100
1254,24824820,0,Safari,100
1255,24825243,0,Chrome,100
1256,24825349,0,Chrome,11.20058565
1257,24825349,0,Edge,88.79941435
1258,24825478,0,Safari,100
1259,24825854,0,Safari,100
1260,24828120,0,Edge,100
1261,24828498,0,Chrome,100
1262,24829835,0,Safari,100
1263,24829952,0,Edge,100
1264,24831701,0,Chrome,100
1265,24832908,0,Chrome,91.8429003
1266,24832908,0,Safari,8.157099698
1267,2483323,0,Safari,100
1268,24838204,0,Chrome,100
1269,24838336,0,Safari,100
1270,24839336,0,Chrome,100
1271,24841440,0,Chrome,100
1272,24841472,0,Chrome,95.24517088
1273,24841472,0,Edge,4.754829123
1274,24842780,0,Safari,100
1275,24842835,0,Chrome,100
1276,24842852,0,Edge,100
1277,24843112,0,Chrome,100
1278,24846670,0,Chrome,100
1279,24852534,0,Chrome,100
1280,24855740,0,Safari,100
1281,24856528,0,Edge,100
1282,24858318,0,Edge,100
1283,24862080,0,Chrome,100
1284,24862212,0,Safari,100
1285,24862345,0,Chrome,0.87925481
1286,24862345,0,Safari,99.12074519
1287,24864114,0,Firefox,100
1288,24865315,0,Edge,12.6984127
1289,24865315,0,Safari,87.3015873
1290,24865703,0,Firefox,100
1291,24867092,0,Chrome,98.92898719
1292,24867092,0,Safari,1.071012806
1293,24867622,0,Chrome,100
1294,24869368,0,Safari,100
1295,24869577,0,Safari,100
1296,24869898,0,Edge,21.95121951
1297,24869898,0,Firefox,78.04878049
1298,24869901,0,Edge,100
1299,24871221,0,Safari,100
1300,24872718,0,Safari,100
1301,24874894,0,Safari,100
1302,24876075,0,Safari,100
1303,24876597,0,Safari,100
1304,24877327,0,Safari,100
1305,24879408,0,Chrome,100
1306,24881762,0,Edge,83.47457627
1307,24881762,0,Safari,16.52542373
1308,24883447,0,Edge,100
1309,24892225,0,Safari,100
1310,24893906,0,Chrome,100
1311,24894909,0,Chrome,100
1312,24896716,0,Chrome,100
1313,24900993,0,Chrome,100
1314,24904141,0,Edge,100
1315,24904213,0,Chrome,100
1316,2490732,0,Safari,100
1317,24909421,0,Edge,100
1318,24915449,0,Chrome,100
1319,24921408,0,Safari,100
1320,24923057,0,Safari,100
1321,24924535,0,Chrome,100
1322,24927338,0,Chrome,72.36842105
1323,24927338,0,Edge,27.63157895
1324,24928584,0,Safari,100
1325,24929429,0,Chrome,100
1326,24929430,0,Chrome,100
1327,24929595,0,Chrome,100
1328,24931318,0,Edge,100
1329,24932139,0,Safari,100
1330,24935924,0,Chrome,100
1331,24939687,0,Safari,100
1332,24939995,0,Safari,100
1333,2494201,0,Safari,100
1334,249430,0,Safari,100
1335,24943322,0,Chrome,100
1336,24943338,0,Edge,75
1337,24943338,0,Safari,25
1338,24944994,0,Chrome,100
1339,24945242,0,Safari,100
1340,24945476,0,Edge,100
1341,24946247,0,Chrome,100
1342,24946891,0,Edge,97.38430584
1343,24946891,0,Safari,2.615694165
1344,24947392,0,Safari,100
1345,24947598,0,Edge,100
1346,24947665,0,Chrome,100
1347,24949636,0,Safari,100
1348,24950262,0,Edge,100
1349,24951333,0,Edge,100
1350,24952058,0,Safari,100
1351,24952627,0,Chrome,100
1352,24952760,0,Chrome,100
1353,24952786,0,Chrome,100
1354,24960164,0,Chrome,100
1355,24961949,0,Safari,100
1356,24963821,0,Chrome,100
1357,24966022,0,Edge,100
1358,24966517,0,Edge,100
1359,24971454,0,Chrome,100
1360,24973005,0,Safari,100
1361,24975206,0,Safari,100
1362,24995197,0,Safari,100
1363,2511770,0,Edge,100
1364,25118256,0,Safari,100
1365,25118621,0,Chrome,100
1366,25118779,0,Safari,100
1367,25126142,0,Chrome,100
1368,25129977,0,Firefox,100
1369,25131380,0,Chrome,100
1370,25134855,0,Safari,100
1371,25134900,0,Chrome,100
1372,2513569,0,Chrome,100
1373,25136207,0,Chrome,85.18518519
1374,25136207,0,Safari,14.81481481
1375,25136452,0,Safari,100
1376,25136828,0,Edge,100
1377,25137515,0,Chrome,100
1378,25138754,0,Safari,100
1379,25139593,0,Edge,100
1380,25142698,0,Chrome,100
1381,25143821,0,Chrome,100
1382,25144626,0,Chrome,100
1383,25145172,0,Safari,100
1384,25146385,0,Safari,100
1385,25147088,0,Chrome,100
1386,25147355,0,Chrome,0.148257969
1387,25147355,0,Firefox,99.85174203
1388,25147988,0,Chrome,100
1389,25150340,0,Safari,100
1390,25151437,0,Chrome,100
1391,25152934,0,Chrome,100
1392,25155357,0,Edge,18.31683168
1393,25155357,0,Safari,81.68316832
1394,25158644,0,Chrome,100
1395,25160786,0,Edge,100
1396,25164241,0,Chrome,100
1397,25165260,0,Safari,100
1398,25171145,0,Chrome,87.34177215
1399,25171145,0,Safari,12.65822785
1400,25174449,0,Chrome,100
1401,25178149,0,Safari,100
1402,25179375,0,Chrome,100
1403,25179600,0,Safari,100
1404,25182357,0,Safari,100
1405,25186440,0,Chrome,98.93842887
1406,25186440,0,Safari,1.061571125
1407,25188797,0,Chrome,100
1408,25188867,0,Chrome,100
1409,25191537,0,Chrome,100
1410,25192347,0,Chrome,15.29411765
1411,25192347,0,Edge,84.70588235
1412,25192915,0,Edge,100
1413,25196601,0,Chrome,100
1414,25197754,0,Chrome,100
1415,25198232,0,Safari,100
1416,25199260,0,Chrome,100
1417,25200364,0,Chrome,100
1418,25202529,0,Chrome,100
1419,25203938,0,Safari,100
1420,25204775,0,Chrome,100
1421,25205269,0,Chrome,12.28565227
1422,25205269,0,Edge,87.71434773
1423,25205824,0,Safari,100
1424,25207086,0,Chrome,100
1425,25207325,0,Chrome,100
1426,25209222,0,Safari,100
1427,25209594,0,Safari,100
1428,25210330,0,Chrome,10.90909091
1429,25210330,0,Edge,65.45454545
1430,25210330,0,Safari,23.63636364
1431,25212098,0,Chrome,100
1432,25214138,0,Safari,100
1433,25218360,0,Edge,100
1434,25218546,0,Chrome,100
1435,25219724,0,Firefox,100
1436,25226389,0,Safari,100
1437,25229822,0,Chrome,17.07317073
1438,25229822,0,Edge,82.92682927
1439,25234715,0,Chrome,100
1440,25235214,0,Edge,100
1441,25239117,0,Safari,100
1442,2524238,0,Safari,100
1443,25245472,0,Chrome,100
1444,25247733,0,Safari,100
1445,25250574,0,Safari,100
1446,25251127,0,Chrome,100
1447,25251575,0,Chrome,100
1448,25253659,0,Safari,100
1449,25254224,0,Chrome,100
1450,25254272,0,Edge,30.75268817
1451,25254272,0,Safari,69.24731183
1452,25256016,0,Edge,100
1453,25256331,0,Safari,100
1454,25258024,0,Chrome,100
1455,25261294,0,Chrome,100
1456,25262129,0,Safari,100
1457,25262550,0,Edge,19.48529412
1458,25262550,0,Safari,80.51470588
1459,25263478,0,Chrome,3.25443787
1460,25263478,0,Safari,96.74556213
1461,25265301,0,Edge,100
1462,25266819,0,Edge,100
1463,25268989,0,Chrome,100
1464,25270371,0,Firefox,100
1465,25275021,0,Edge,100
1466,25275893,0,Chrome,100
1467,25277348,0,Edge,100
1468,25278884,0,Safari,100
1469,25280536,0,Chrome,100
1470,25280550,0,Safari,100
1471,25281128,0,Safari,100
1472,25281838,0,Chrome,100
1473,25282690,0,Chrome,100
1474,25282768,0,Chrome,0.944112859
1475,25282768,0,Firefox,99.05588714
1476,25283265,0,Safari,100
1477,25283362,0,Chrome,100
1478,25284583,0,Firefox,100
1479,2528788,0,Safari,100
1480,25288037,0,Safari,100
1481,25288157,0,Chrome,100
1482,25290778,0,Chrome,100
1483,25297836,0,Firefox,100
1484,25298299,0,Safari,100
1485,25299804,0,Chrome,100
1486,25301648,0,Safari,100
1487,25302121,0,Edge,100
1488,25308033,0,Safari,100
1489,25308034,0,Chrome,21.58707138
1490,25308034,0,Edge,78.36631099
1491,25308034,0,Safari,0.046617632
1492,25308329,0,Chrome,100
1493,25308488,0,Chrome,100
1494,25311131,0,Chrome,100
1495,25311154,0,Safari,100
1496,25311196,0,Edge,100
1497,25311409,0,Safari,100
1498,25311714,0,Edge,100
1499,25312620,0,Safari,100
1500,25314010,0,Firefox,100
1501,25314151,0,Chrome,100
1502,25321683,0,Chrome,100
1503,25322749,0,Chrome,100
1504,25324165,0,Safari,100
1505,25324659,0,Chrome,9.265489207
1506,25324659,0,Edge,90.73451079
1507,25326413,0,Safari,100
1508,25335347,0,Safari,100
1509,25337949,0,Safari,100
1510,25338625,0,Safari,100
1511,25338907,0,Chrome,100
1512,25339187,0,Chrome,100
1513,25339429,0,Safari,100
1514,25341039,0,Edge,73.99202016
1515,25341039,0,Safari,26.00797984
1516,25348947,0,Safari,100
1517,25349932,0,Chrome,100
1518,25350942,0,Chrome,20.39740311
1519,25350942,0,Edge,19.77178831
1520,25350942,0,Safari,59.83080858
1521,25352228,0,Chrome,100
1522,25352358,0,Chrome,100
1523,25352569,0,Safari,100
1524,25352834,0,Chrome,100
1525,25352969,0,Safari,100
1526,25353201,0,Safari,100
1527,25353346,0,Chrome,95.8677686
1528,25353346,0,Edge,4.132231405
1529,25354218,0,Chrome,99.94817579
1530,25354218,0,Safari,0.051824212
1531,25355835,0,Chrome,100
1532,25357802,0,Safari,100
1533,25358062,0,Firefox,100
1534,25359095,0,Chrome,100
1535,25360101,0,Edge,53.48837209
1536,25360101,0,Safari,46.51162791
1537,25368068,0,Safari,100
1538,25369263,0,Chrome,100
1539,25370135,0,Safari,100
1540,25370436,0,Safari,100
1541,25372418,0,Safari,100
1542,25372833,0,Chrome,100
1543,25375117,0,Chrome,100
1544,2537533,0,Safari,100
1545,25378187,0,Chrome,99.96719698
1546,25378187,0,Safari,0.032803018
